START_ID,TYPE,END_ID,link,start_date,end_date,sourceID,valid_until
80039411,officer_of,82004420,auditor,17-MAR-2000,20-JAN-2003,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82004418,auditor,08-MAY-2000,30-SEP-2012,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82004428,auditor,31-MAY-2000,02-SEP-2002,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82004426,auditor,19-MAY-2000,30-SEP-2012,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82004425,auditor,19-MAY-2000,30-SEP-2012,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82004455,auditor,08-JUN-2000,15-NOV-2002,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82004452,auditor,08-JUN-2000,02-APR-2001,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82004443,auditor,31-MAY-2000,12-JAN-2005,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82004442,auditor,29-JUN-2000,12-JAN-2005,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82004288,auditor,31-MAR-2000,30-SEP-2012,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82004287,auditor,31-MAR-2000,02-APR-2001,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82004322,auditor,05-APR-2000,23-AUG-2002,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82004329,auditor,10-APR-2000,02-APR-2001,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82004331,auditor,10-APR-2000,02-APR-2001,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82003382,auditor,30-APR-1998,30-SEP-2012,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82003377,auditor,30-APR-1998,30-SEP-2012,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82003369,auditor,14-AUG-1998,01-OCT-2003,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82003174,auditor,21-APR-1998,30-SEP-2012,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82003171,auditor,20-APR-1998,31-MAR-2004,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82003155,auditor,01-APR-1998,20-OCT-2006,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82003590,auditor,20-NOV-1998,30-SEP-2012,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82003616,auditor,22-DEC-1998,23-NOV-2001,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82003629,auditor,15-DEC-1998,30-SEP-2012,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82003649,auditor,24-DEC-1998,30-SEP-2012,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82003641,auditor,07-APR-1999,30-SEP-2012,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82003579,auditor,23-NOV-1998,31-JAN-2001,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82003525,auditor,05-OCT-1998,30-SEP-2012,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82003452,auditor,08-JUL-1998,30-SEP-2012,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82003457,auditor,01-SEP-1998,30-SEP-2012,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82003966,auditor,28-SEP-1999,30-SEP-2012,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82003962,auditor,02-FEB-2000,30-SEP-2012,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82003817,auditor,07-JUN-1999,30-SEP-2012,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82003895,auditor,01-OCT-1999,03-JUN-2002,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82003885,auditor,30-JUN-2000,17-OCT-2003,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82003876,auditor,01-JUL-1999,30-SEP-2012,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82003757,auditor,15-NOV-1999,08-AUG-2000,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82003789,auditor,21-MAY-1999,30-SEP-2012,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82003673,auditor,24-FEB-1999,31-JUL-2002,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82003715,auditor,29-MAR-1999,30-SEP-2012,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82003716,auditor,29-MAR-1999,30-SEP-2012,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82003709,auditor,17-MAR-1999,02-APR-2001,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82003042,auditor,24-DEC-1997,,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82002935,auditor,24-SEP-1997,31-DEC-2002,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82002961,auditor,14-NOV-1997,21-MAY-2002,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82002950,auditor,28-OCT-1997,08-OCT-2004,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82002867,auditor,05-DEC-1997,30-SEP-2012,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82002870,auditor,11-JUL-1997,22-APR-2002,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82003148,auditor,22-DEC-1999,18-MAY-2004,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82003139,auditor,22-DEC-1999,15-MAR-2003,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82003125,auditor,18-MAR-1998,30-SEP-2012,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82003111,auditor,18-MAR-1998,30-SEP-2012,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82003120,auditor,27-MAY-1998,05-JUN-2000,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82003105,auditor,13-MAR-1998,03-DEC-1999,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82003088,auditor,13-FEB-1998,31-JAN-2003,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82003073,auditor,04-MAY-1998,10-NOV-2003,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82003054,auditor,18-MAR-1998,30-SEP-2012,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82003055,auditor,18-MAR-1998,30-SEP-2012,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82002727,auditor,25-MAR-1997,30-SEP-2012,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82002760,auditor,22-OCT-1997,13-JUN-2002,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82002754,auditor,25-MAR-1997,30-SEP-2012,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82002808,auditor,21-MAY-1998,21-MAY-2002,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82002648,auditor,18-DEC-1996,29-OCT-2002,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82002643,auditor,24-FEB-1997,,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82002689,auditor,24-MAR-1998,07-MAY-2002,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82002279,auditor,31-DEC-1997,19-JUL-2002,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82002286,auditor,18-JUL-1997,30-SEP-2012,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82002284,auditor,18-JUL-1997,30-SEP-2012,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82002359,auditor,23-JUL-1997,31-MAR-2003,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82002198,auditor,23-JUL-1997,24-MAR-2000,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82002264,auditor,28-JUL-1995,01-OCT-1998,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82002513,auditor,21-MAY-1998,21-MAY-2002,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82002553,auditor,05-SEP-1996,,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82002581,auditor,21-MAY-1998,21-MAY-2002,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82002406,auditor,20-SEP-1993,13-NOV-2002,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82002416,auditor,19-MAR-1997,25-JUN-1998,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82002430,auditor,21-MAR-1996,30-SEP-2012,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82002423,auditor,01-MAR-1996,30-SEP-2012,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82002492,auditor,23-MAY-1996,,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82001784,auditor,28-OCT-1997,30-SEP-2012,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82001783,auditor,28-OCT-1997,30-SEP-2012,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82001786,auditor,06-OCT-1995,12-OCT-2004,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82000024,auditor,04-AUG-1997,22-JUL-2002,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82000027,auditor,13-MAY-1997,18-MAR-2005,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82000029,auditor,21-MAY-1998,21-MAY-2002,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82000080,auditor,17-DEC-1997,11-JUN-2002,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82000190,auditor,26-SEP-1997,17-SEP-2002,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82000196,auditor,23-APR-1971,30-JUL-2001,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82000478,auditor,19-DEC-1997,30-DEC-2002,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82000422,auditor,04-NOV-1996,10-DEC-1999,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82000246,auditor,16-DEC-1996,21-OCT-2002,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82000212,auditor,11-JUL-1997,11-OCT-2002,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82000210,auditor,06-JUN-1997,13-AUG-1998,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82000219,auditor,27-JUN-1979,31-DEC-1996,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82000226,auditor,15-DEC-1997,05-JUN-2001,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82000915,auditor,16-DEC-1996,24-NOV-1999,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82000913,auditor,16-DEC-1996,24-NOV-1999,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82000811,auditor,02-OCT-1995,27-SEP-1999,Paradise Papers - Appleby,Appleby data is current through 2014
80039411,officer_of,82000745,auditor,11-JUL-1997,11-MAY-2006,Paradise Papers - Appleby,Appleby data is current through 2014
