category,country,pct,sum,year,group
donor,Monaco,,0.0,1984,1983-1987
donor,Korea,,0.0,1984,1983-1987
donor,Portugal,,0.0,1984,1983-1987
donor,South Africa,,0.0,1984,1983-1987
donor,Greece,,0.0,1984,1983-1987
donor,India,,0.0,1984,1983-1987
donor,Taiwan,,0.0,1984,1983-1987
donor,Latvia,,0.0,1984,1983-1987
donor,Belgium,,0.0,1984,1983-1987
donor,Ireland,,0.0,1984,1983-1987
donor,Luxembourg,,0.0,1984,1983-1987
donor,Slovenia,,0.0,1984,1983-1987
donor,Liechtenstein,,0.0,1984,1983-1987
donor,Finland,,0.0,1984,1983-1987
donor,Romania,,0.0,1984,1983-1987
donor,Estonia,,0.0,1984,1983-1987
donor,Spain,,0.0,1984,1983-1987
donor,Hungary,,0.0,1984,1983-1987
donor,Austria,,0.0,1984,1983-1987
donor,Qatar,,0.0,1984,1983-1987
donor,Iceland,,0.0,1984,1983-1987
donor,Slovak Republic,,0.0,1984,1983-1987
donor,Brazil,,0.0,1984,1983-1987
donor,Thailand,,0.0,1984,1983-1987
donor,United Arab Emirates,,0.0,1984,1983-1987
donor,All,,9121988920.0,1984,1983-1987
donor,Australia,0.08555852789504009,6929573.0,1985,1983-1987
donor,Austria,1.0784769036972228,87348212.0,1985,1983-1987
donor,Belgium,0.05175608569431579,4191839.0,1985,1983-1987
donor,Canada,1.8091057351311362,146523445.0,1985,1983-1987
donor,Denmark,1.9019680655454425,154044569.0,1985,1983-1987
donor,France,2.6235367770829563,212486003.0,1985,1983-1987
donor,Germany,19.63917427234364,1590619838.0,1985,1983-1987
donor,Italy,2.0271355951290206,164182162.0,1985,1983-1987
donor,Japan,31.18606516289676,2525827880.0,1985,1983-1987
donor,Netherlands,0.92953420672739,75285016.0,1985,1983-1987
donor,New Zealand,0.05965676053969817,4831732.0,1985,1983-1987
donor,Norway,1.0609977009798373,85932533.0,1985,1983-1987
donor,Saudi Arabia,1.5813223427444647,128074768.0,1985,1983-1987
donor,Sweden,1.529821602641486,123903610.0,1985,1983-1987
donor,Switzerland,0.6440816280286802,52165585.0,1985,1983-1987
donor,United Kingdom,0.01549924650770631,1255318.0,1985,1983-1987
donor,United States,33.7763093864152,2735617446.0,1985,1983-1987
donor,Czech Republic,,0.0,1985,1983-1987
donor,Lithuania,,0.0,1985,1983-1987
donor,Poland,,0.0,1985,1983-1987
donor,Cyprus,,0.0,1985,1983-1987
donor,Colombia,,0.0,1985,1983-1987
donor,Chile,,0.0,1985,1983-1987
donor,Monaco,,0.0,1985,1983-1987
donor,Korea,,0.0,1985,1983-1987
donor,Kuwait,,0.0,1985,1983-1987
donor,Portugal,,0.0,1985,1983-1987
donor,South Africa,,0.0,1985,1983-1987
donor,Greece,,0.0,1985,1983-1987
donor,India,,0.0,1985,1983-1987
donor,Taiwan,,0.0,1985,1983-1987
donor,Latvia,,0.0,1985,1983-1987
donor,Ireland,,0.0,1985,1983-1987
donor,Luxembourg,,0.0,1985,1983-1987
donor,Slovenia,,0.0,1985,1983-1987
donor,Liechtenstein,,0.0,1985,1983-1987
donor,Finland,,0.0,1985,1983-1987
donor,Romania,,0.0,1985,1983-1987
donor,Estonia,,0.0,1985,1983-1987
donor,Spain,,0.0,1985,1983-1987
donor,Hungary,,0.0,1985,1983-1987
donor,Qatar,,0.0,1985,1983-1987
donor,Iceland,,0.0,1985,1983-1987
donor,Slovak Republic,,0.0,1985,1983-1987
donor,Brazil,,0.0,1985,1983-1987
donor,Thailand,,0.0,1985,1983-1987
donor,United Arab Emirates,,0.0,1985,1983-1987
donor,All,,8099219529.0,1985,1983-1987
donor,Australia,0.4970559265767881,25229662.0,1986,1983-1987
donor,Austria,0.31131006094621483,15801537.0,1986,1983-1987
donor,Canada,7.724970273573974,392105553.0,1986,1983-1987
donor,Denmark,2.181341563687351,110720962.0,1986,1983-1987
donor,France,5.839335891555472,296394154.0,1986,1983-1987
donor,Germany,10.619630159426722,539033266.0,1986,1983-1987
donor,Italy,0.962889466742237,48874532.0,1986,1983-1987
donor,Japan,26.43243043281926,1341662477.0,1986,1983-1987
donor,Kuwait,1.6582088236721526,84167688.0,1986,1983-1987
donor,Netherlands,7.4840835787462625,379878579.0,1986,1983-1987
donor,Norway,0.19403099070481125,9848663.0,1986,1983-1987
donor,Saudi Arabia,0.7091705979002775,35996220.0,1986,1983-1987
donor,Sweden,3.90961850050363,198445181.0,1986,1983-1987
donor,Switzerland,0.7013258746111565,35598036.0,1986,1983-1987
donor,United Kingdom,4.479966256073999,227395004.0,1986,1983-1987
donor,United States,26.294631602459692,1334668057.0,1986,1983-1987
donor,Czech Republic,,0.0,1986,1983-1987
donor,Lithuania,,0.0,1986,1983-1987
donor,Poland,,0.0,1986,1983-1987
donor,Cyprus,,0.0,1986,1983-1987
donor,Colombia,,0.0,1986,1983-1987
donor,New Zealand,,0.0,1986,1983-1987
donor,Chile,,0.0,1986,1983-1987
donor,Monaco,,0.0,1986,1983-1987
donor,Korea,,0.0,1986,1983-1987
donor,Portugal,,0.0,1986,1983-1987
donor,South Africa,,0.0,1986,1983-1987
donor,Greece,,0.0,1986,1983-1987
donor,India,,0.0,1986,1983-1987
donor,Taiwan,,0.0,1986,1983-1987
donor,Latvia,,0.0,1986,1983-1987
donor,Belgium,,0.0,1986,1983-1987
donor,Ireland,,0.0,1986,1983-1987
donor,Luxembourg,,0.0,1986,1983-1987
donor,Slovenia,,0.0,1986,1983-1987
donor,Liechtenstein,,0.0,1986,1983-1987
donor,Finland,,0.0,1986,1983-1987
donor,Romania,,0.0,1986,1983-1987
donor,Estonia,,0.0,1986,1983-1987
donor,Spain,,0.0,1986,1983-1987
donor,Hungary,,0.0,1986,1983-1987
donor,Qatar,,0.0,1986,1983-1987
donor,Iceland,,0.0,1986,1983-1987
donor,Slovak Republic,,0.0,1986,1983-1987
donor,Brazil,,0.0,1986,1983-1987
donor,Thailand,,0.0,1986,1983-1987
donor,United Arab Emirates,,0.0,1986,1983-1987
donor,All,,5075819571.0,1986,1983-1987
donor,Australia,0.25005726591538086,18309923.0,1987,1983-1987
donor,Austria,0.0010566910026293763,77374.0,1987,1983-1987
donor,Canada,4.522523128154291,331152346.0,1987,1983-1987
donor,Denmark,2.0463234524502663,149837777.0,1987,1983-1987
donor,Finland,0.02025154165360511,1482877.0,1987,1983-1987
donor,France,3.473111089613865,254311333.0,1987,1983-1987
donor,Germany,10.762214039554445,788040730.0,1987,1983-1987
donor,Italy,3.8522241633504803,282071099.0,1987,1983-1987
donor,Japan,24.175144697375533,1770174669.0,1987,1983-1987
donor,Netherlands,7.825696783961152,573020364.0,1987,1983-1987
donor,Norway,3.3410445441419383,244641035.0,1987,1983-1987
donor,Saudi Arabia,0.9929633331339964,72707674.0,1987,1983-1987
donor,Sweden,0.9884097725380377,72374249.0,1987,1983-1987
donor,Switzerland,1.2015683457189843,87982342.0,1987,1983-1987
donor,United Kingdom,11.333801957733991,829894066.0,1987,1983-1987
donor,United States,25.213609193701405,1846214071.0,1987,1983-1987
donor,Czech Republic,,0.0,1987,1983-1987
donor,Lithuania,,0.0,1987,1983-1987
donor,Poland,,0.0,1987,1983-1987
donor,Cyprus,,0.0,1987,1983-1987
donor,Colombia,,0.0,1987,1983-1987
donor,New Zealand,,0.0,1987,1983-1987
donor,Chile,,0.0,1987,1983-1987
donor,Monaco,,0.0,1987,1983-1987
donor,Korea,,0.0,1987,1983-1987
donor,Kuwait,,0.0,1987,1983-1987
donor,Portugal,,0.0,1987,1983-1987
donor,South Africa,,0.0,1987,1983-1987
donor,Greece,,0.0,1987,1983-1987
donor,India,,0.0,1987,1983-1987
donor,Taiwan,,0.0,1987,1983-1987
donor,Latvia,,0.0,1987,1983-1987
donor,Belgium,,0.0,1987,1983-1987
donor,Ireland,,0.0,1987,1983-1987
donor,Luxembourg,,0.0,1987,1983-1987
donor,Slovenia,,0.0,1987,1983-1987
donor,Liechtenstein,,0.0,1987,1983-1987
donor,Romania,,0.0,1987,1983-1987
donor,Estonia,,0.0,1987,1983-1987
donor,Spain,,0.0,1987,1983-1987
donor,Hungary,,0.0,1987,1983-1987
donor,Qatar,,0.0,1987,1983-1987
donor,Iceland,,0.0,1987,1983-1987
donor,Slovak Republic,,0.0,1987,1983-1987
donor,Brazil,,0.0,1987,1983-1987
donor,Thailand,,0.0,1987,1983-1987
donor,United Arab Emirates,,0.0,1987,1983-1987
donor,All,,7322291929.0,1987,1983-1987
donor,Australia,0.027341720681860682,1758350.0,1988,1988-1992
donor,Austria,0.00623484840417527,400964.0,1988,1988-1992
donor,Canada,2.323634270077778,149433255.0,1988,1988-1992
donor,Denmark,1.8593926583266172,119577810.0,1988,1988-1992
donor,Finland,0.00696078364461811,447649.0,1988,1988-1992
donor,France,4.261232397569211,274040470.0,1988,1988-1992
donor,Germany,11.773934008412015,757183394.0,1988,1988-1992
donor,Italy,1.8100345199023773,116403581.0,1988,1988-1992
donor,Japan,51.62853246228166,3320238368.0,1988,1988-1992
donor,Kuwait,0.6828559248226882,43914563.0,1988,1988-1992
donor,Netherlands,4.30852008503061,277081548.0,1988,1988-1992
donor,Norway,0.32406823613931995,20840875.0,1988,1988-1992
donor,Sweden,2.8850188143591478,185535976.0,1988,1988-1992
donor,Switzerland,0.5090781462578219,32738889.0,1988,1988-1992
donor,United Kingdom,1.247883611300022,80251575.0,1988,1988-1992
donor,United States,16.345277512790076,1051167154.0,1988,1988-1992
donor,Czech Republic,,0.0,1988,1988-1992
donor,Lithuania,,0.0,1988,1988-1992
donor,Poland,,0.0,1988,1988-1992
donor,Cyprus,,0.0,1988,1988-1992
donor,Colombia,,0.0,1988,1988-1992
donor,New Zealand,,0.0,1988,1988-1992
donor,Chile,,0.0,1988,1988-1992
donor,Monaco,,0.0,1988,1988-1992
donor,Korea,,0.0,1988,1988-1992
donor,Saudi Arabia,,0.0,1988,1988-1992
donor,Portugal,,0.0,1988,1988-1992
donor,South Africa,,0.0,1988,1988-1992
donor,Greece,,0.0,1988,1988-1992
donor,India,,0.0,1988,1988-1992
donor,Taiwan,,0.0,1988,1988-1992
donor,Latvia,,0.0,1988,1988-1992
donor,Belgium,,0.0,1988,1988-1992
donor,Ireland,,0.0,1988,1988-1992
donor,Luxembourg,,0.0,1988,1988-1992
donor,Slovenia,,0.0,1988,1988-1992
donor,Liechtenstein,,0.0,1988,1988-1992
donor,Romania,,0.0,1988,1988-1992
donor,Estonia,,0.0,1988,1988-1992
donor,Spain,,0.0,1988,1988-1992
donor,Hungary,,0.0,1988,1988-1992
donor,Qatar,,0.0,1988,1988-1992
donor,Iceland,,0.0,1988,1988-1992
donor,Slovak Republic,,0.0,1988,1988-1992
donor,Brazil,,0.0,1988,1988-1992
donor,Thailand,,0.0,1988,1988-1992
donor,United Arab Emirates,,0.0,1988,1988-1992
donor,All,,6431014421.0,1988,1988-1992
donor,Australia,2.0872612866498566,163270223.0,1989,1988-1992
donor,Austria,0.23393792349565354,18299145.0,1989,1988-1992
donor,Belgium,2.3513810284907786,183930257.0,1989,1988-1992
donor,Canada,1.2255002387334275,95861356.0,1989,1988-1992
donor,Denmark,1.7057846945829442,133430275.0,1989,1988-1992
donor,Finland,0.2123252042253196,16608550.0,1989,1988-1992
donor,France,6.005749237090103,469783071.0,1989,1988-1992
donor,Germany,38.61878122826326,3020847013.0,1989,1988-1992
donor,Italy,1.4398219599210513,112626078.0,1989,1988-1992
donor,Japan,7.450485337431491,582793544.0,1989,1988-1992
donor,Kuwait,0.5560195038316877,43493083.0,1989,1988-1992
donor,Liechtenstein,0.00014268323269393126,11161.0,1989,1988-1992
donor,Netherlands,6.044589924392931,472821276.0,1989,1988-1992
donor,Norway,0.6635453885580245,51903997.0,1989,1988-1992
donor,Spain,1.285250788801771,100535177.0,1989,1988-1992
donor,Sweden,12.097387733387205,946284591.0,1989,1988-1992
donor,Switzerland,0.9637499513392775,75386666.0,1989,1988-1992
donor,United Kingdom,3.441852380802398,269229353.0,1989,1988-1992
donor,United States,13.616433506770127,1065107732.0,1989,1988-1992
donor,Czech Republic,,0.0,1989,1988-1992
donor,Lithuania,,0.0,1989,1988-1992
donor,Poland,,0.0,1989,1988-1992
donor,Cyprus,,0.0,1989,1988-1992
donor,Colombia,,0.0,1989,1988-1992
donor,New Zealand,,0.0,1989,1988-1992
donor,Chile,,0.0,1989,1988-1992
donor,Monaco,,0.0,1989,1988-1992
donor,Korea,,0.0,1989,1988-1992
donor,Saudi Arabia,,0.0,1989,1988-1992
donor,Portugal,,0.0,1989,1988-1992
donor,South Africa,,0.0,1989,1988-1992
donor,Greece,,0.0,1989,1988-1992
donor,India,,0.0,1989,1988-1992
donor,Taiwan,,0.0,1989,1988-1992
donor,Latvia,,0.0,1989,1988-1992
donor,Ireland,,0.0,1989,1988-1992
donor,Luxembourg,,0.0,1989,1988-1992
donor,Slovenia,,0.0,1989,1988-1992
donor,Romania,,0.0,1989,1988-1992
donor,Estonia,,0.0,1989,1988-1992
donor,Hungary,,0.0,1989,1988-1992
donor,Qatar,,0.0,1989,1988-1992
donor,Iceland,,0.0,1989,1988-1992
donor,Slovak Republic,,0.0,1989,1988-1992
donor,Brazil,,0.0,1989,1988-1992
donor,Thailand,,0.0,1989,1988-1992
donor,United Arab Emirates,,0.0,1989,1988-1992
donor,All,,7822222548.0,1989,1988-1992
donor,Australia,0.9357433450677692,93432068.0,1990,1988-1992
donor,Austria,0.0346393341957871,3458667.0,1990,1988-1992
donor,Belgium,1.8734295239388425,187058124.0,1990,1988-1992
donor,Canada,1.4657184170141986,146349000.0,1990,1988-1992
donor,Denmark,0.5870555947873909,58616306.0,1990,1988-1992
donor,Finland,0.04227419191432532,4220992.0,1990,1988-1992
donor,France,5.878819261069886,586988135.0,1990,1988-1992
donor,Germany,33.873074636783244,3382157543.0,1990,1988-1992
donor,Italy,1.366976724271956,136489843.0,1990,1988-1992
donor,Japan,26.084246908678434,2604458951.0,1990,1988-1992
donor,Liechtenstein,0.0030035364512726913,299897.0,1990,1988-1992
donor,Netherlands,2.082968858784798,207980200.0,1990,1988-1992
donor,Norway,0.22476828831023243,22442656.0,1990,1988-1992
donor,Spain,0.3396458834039294,33912950.0,1990,1988-1992
donor,Sweden,4.009972644792286,400387605.0,1990,1988-1992
donor,Switzerland,1.2402340600230755,123834846.0,1990,1988-1992
donor,United Kingdom,2.7081468833208615,270402953.0,1990,1988-1992
donor,United States,17.249281907191712,1722305682.0,1990,1988-1992
donor,Czech Republic,,0.0,1990,1988-1992
donor,Lithuania,,0.0,1990,1988-1992
donor,Poland,,0.0,1990,1988-1992
donor,Cyprus,,0.0,1990,1988-1992
donor,Colombia,,0.0,1990,1988-1992
donor,New Zealand,,0.0,1990,1988-1992
donor,Chile,,0.0,1990,1988-1992
donor,Monaco,,0.0,1990,1988-1992
donor,Korea,,0.0,1990,1988-1992
donor,Kuwait,,0.0,1990,1988-1992
donor,Saudi Arabia,,0.0,1990,1988-1992
donor,Portugal,,0.0,1990,1988-1992
donor,South Africa,,0.0,1990,1988-1992
donor,Greece,,0.0,1990,1988-1992
donor,India,,0.0,1990,1988-1992
donor,Taiwan,,0.0,1990,1988-1992
donor,Latvia,,0.0,1990,1988-1992
donor,Ireland,,0.0,1990,1988-1992
donor,Luxembourg,,0.0,1990,1988-1992
donor,Slovenia,,0.0,1990,1988-1992
donor,Romania,,0.0,1990,1988-1992
donor,Estonia,,0.0,1990,1988-1992
donor,Hungary,,0.0,1990,1988-1992
donor,Qatar,,0.0,1990,1988-1992
donor,Iceland,,0.0,1990,1988-1992
donor,Slovak Republic,,0.0,1990,1988-1992
donor,Brazil,,0.0,1990,1988-1992
donor,Thailand,,0.0,1990,1988-1992
donor,United Arab Emirates,,0.0,1990,1988-1992
donor,All,,9984796418.0,1990,1988-1992
donor,Australia,5.230570698037359,518306838.0,1991,1988-1992
donor,Austria,0.4406293908077428,43662774.0,1991,1988-1992
donor,Canada,0.7985728553025299,79132048.0,1991,1988-1992
donor,Denmark,0.8132137591628189,80582842.0,1991,1988-1992
donor,Finland,0.30940987847291307,30659992.0,1991,1988-1992
donor,France,0.7669204284003749,75995551.0,1991,1988-1992
donor,Germany,3.2663522942937897,323668836.0,1991,1988-1992
donor,Italy,1.3998331025726072,138712028.0,1991,1988-1992
donor,Japan,47.453928437766194,4702296751.0,1991,1988-1992
donor,Netherlands,2.3601503874411427,233871628.0,1991,1988-1992
donor,Norway,0.593268276830295,58788041.0,1991,1988-1992
donor,Spain,1.3610983462907782,134873730.0,1991,1988-1992
donor,Sweden,1.7486674006219398,173278658.0,1991,1988-1992
donor,Switzerland,1.5919992319835277,157754122.0,1991,1988-1992
donor,United Kingdom,2.730759285223992,270595943.0,1991,1988-1992
donor,United States,29.134626226791994,2887003516.0,1991,1988-1992
donor,Czech Republic,,0.0,1991,1988-1992
donor,Lithuania,,0.0,1991,1988-1992
donor,Poland,,0.0,1991,1988-1992
donor,Cyprus,,0.0,1991,1988-1992
donor,Colombia,,0.0,1991,1988-1992
donor,New Zealand,,0.0,1991,1988-1992
donor,Chile,,0.0,1991,1988-1992
donor,Monaco,,0.0,1991,1988-1992
donor,Korea,,0.0,1991,1988-1992
donor,Kuwait,,0.0,1991,1988-1992
donor,Saudi Arabia,,0.0,1991,1988-1992
donor,Portugal,,0.0,1991,1988-1992
donor,South Africa,,0.0,1991,1988-1992
donor,Greece,,0.0,1991,1988-1992
donor,India,,0.0,1991,1988-1992
donor,Taiwan,,0.0,1991,1988-1992
donor,Latvia,,0.0,1991,1988-1992
donor,Belgium,,0.0,1991,1988-1992
donor,Ireland,,0.0,1991,1988-1992
donor,Luxembourg,,0.0,1991,1988-1992
donor,Slovenia,,0.0,1991,1988-1992
donor,Liechtenstein,,0.0,1991,1988-1992
donor,Romania,,0.0,1991,1988-1992
donor,Estonia,,0.0,1991,1988-1992
donor,Hungary,,0.0,1991,1988-1992
donor,Qatar,,0.0,1991,1988-1992
donor,Iceland,,0.0,1991,1988-1992
donor,Slovak Republic,,0.0,1991,1988-1992
donor,Brazil,,0.0,1991,1988-1992
donor,Thailand,,0.0,1991,1988-1992
donor,United Arab Emirates,,0.0,1991,1988-1992
donor,All,,9909183298.0,1991,1988-1992
donor,Australia,0.22297408188527876,57379649.0,1992,1988-1992
donor,Austria,0.029883986855558452,7690278.0,1992,1988-1992
donor,Belgium,1.8290682623599506,470688315.0,1992,1988-1992
donor,Canada,0.790878980525746,203523019.0,1992,1988-1992
donor,Denmark,0.1584614059677195,40778102.0,1992,1988-1992
donor,Finland,0.271146636828207,69776266.0,1992,1988-1992
donor,France,0.858121504646208,220827059.0,1992,1988-1992
donor,Germany,33.233494034742286,8552232648.0,1992,1988-1992
donor,Italy,0.6608037127811383,170049742.0,1992,1988-1992
donor,Japan,11.136247243396395,2865776832.0,1992,1988-1992
donor,Kuwait,0.025783713997987272,6635123.0,1992,1988-1992
donor,Netherlands,1.0482415807265835,269752132.0,1992,1988-1992
donor,Norway,0.15589535417503095,40117760.0,1992,1988-1992
donor,Sweden,1.0588365905072095,272478628.0,1992,1988-1992
donor,Switzerland,0.12175697793728524,31332667.0,1992,1988-1992
donor,United Kingdom,4.101452171517815,1055458482.0,1992,1988-1992
donor,United States,44.2969537611496,11399278504.0,1992,1988-1992
donor,Czech Republic,,0.0,1992,1988-1992
donor,Lithuania,,0.0,1992,1988-1992
donor,Poland,,0.0,1992,1988-1992
donor,Cyprus,,0.0,1992,1988-1992
donor,Colombia,,0.0,1992,1988-1992
donor,New Zealand,,0.0,1992,1988-1992
donor,Chile,,0.0,1992,1988-1992
donor,Monaco,,0.0,1992,1988-1992
donor,Korea,,0.0,1992,1988-1992
donor,Saudi Arabia,,0.0,1992,1988-1992
donor,Portugal,,0.0,1992,1988-1992
donor,South Africa,,0.0,1992,1988-1992
donor,Greece,,0.0,1992,1988-1992
donor,India,,0.0,1992,1988-1992
donor,Taiwan,,0.0,1992,1988-1992
donor,Latvia,,0.0,1992,1988-1992
donor,Ireland,,0.0,1992,1988-1992
donor,Luxembourg,,0.0,1992,1988-1992
donor,Slovenia,,0.0,1992,1988-1992
donor,Liechtenstein,,0.0,1992,1988-1992
donor,Romania,,0.0,1992,1988-1992
donor,Estonia,,0.0,1992,1988-1992
donor,Spain,,0.0,1992,1988-1992
donor,Hungary,,0.0,1992,1988-1992
donor,Qatar,,0.0,1992,1988-1992
donor,Iceland,,0.0,1992,1988-1992
donor,Slovak Republic,,0.0,1992,1988-1992
donor,Brazil,,0.0,1992,1988-1992
donor,Thailand,,0.0,1992,1988-1992
donor,United Arab Emirates,,0.0,1992,1988-1992
donor,All,,25733775206.0,1992,1988-1992
donor,Australia,0.4141143309631945,37557879.0,1993,1993-1997
donor,Austria,0.0948159923687694,8599286.0,1993,1993-1997
donor,Belgium,0.8332106967650816,75567601.0,1993,1993-1997
donor,Canada,1.4237152897400833,129123101.0,1993,1993-1997
donor,Denmark,0.7394371604791201,67062860.0,1993,1993-1997
donor,Finland,0.17248161127234088,15643128.0,1993,1993-1997
donor,France,2.7229864294650477,246959806.0,1993,1993-1997
donor,Germany,4.969974577220121,450749201.0,1993,1993-1997
donor,Italy,1.371351070655129,124373956.0,1993,1993-1997
donor,Japan,27.499522130446497,2494054534.0,1993,1993-1997
donor,Kuwait,0.28073630640723923,25461230.0,1993,1993-1997
donor,Liechtenstein,0.0013765448163113793,124845.0,1993,1993-1997
donor,Netherlands,2.3562627838178685,213700000.0,1993,1993-1997
donor,Norway,0.8032156369175423,72847215.0,1993,1993-1997
donor,Spain,0.4045812467780594,36693281.0,1993,1993-1997
donor,Sweden,1.2948842128471096,117438835.0,1993,1993-1997
donor,Switzerland,0.4819425362052801,43709522.0,1993,1993-1997
donor,United Kingdom,4.497978314678501,407941751.0,1993,1993-1997
donor,United States,49.6374131281567,4501838784.0,1993,1993-1997
donor,Czech Republic,,0.0,1993,1993-1997
donor,Lithuania,,0.0,1993,1993-1997
donor,Poland,,0.0,1993,1993-1997
donor,Cyprus,,0.0,1993,1993-1997
donor,Colombia,,0.0,1993,1993-1997
donor,New Zealand,,0.0,1993,1993-1997
donor,Chile,,0.0,1993,1993-1997
donor,Monaco,,0.0,1993,1993-1997
donor,Korea,,0.0,1993,1993-1997
donor,Saudi Arabia,,0.0,1993,1993-1997
donor,Portugal,,0.0,1993,1993-1997
donor,South Africa,,0.0,1993,1993-1997
donor,Greece,,0.0,1993,1993-1997
donor,India,,0.0,1993,1993-1997
donor,Taiwan,,0.0,1993,1993-1997
donor,Latvia,,0.0,1993,1993-1997
donor,Ireland,,0.0,1993,1993-1997
donor,Luxembourg,,0.0,1993,1993-1997
donor,Slovenia,,0.0,1993,1993-1997
donor,Romania,,0.0,1993,1993-1997
donor,Estonia,,0.0,1993,1993-1997
donor,Hungary,,0.0,1993,1993-1997
donor,Qatar,,0.0,1993,1993-1997
donor,Iceland,,0.0,1993,1993-1997
donor,Slovak Republic,,0.0,1993,1993-1997
donor,Brazil,,0.0,1993,1993-1997
donor,Thailand,,0.0,1993,1993-1997
donor,United Arab Emirates,,0.0,1993,1993-1997
donor,All,,9069446815.0,1993,1993-1997
donor,Australia,0.48665038597626065,62005978.0,1994,1993-1997
donor,Austria,0.0038934242255409548,496076.0,1994,1993-1997
donor,Belgium,0.2108707194812539,26867841.0,1994,1993-1997
donor,Canada,0.6548426143332732,83435990.0,1994,1993-1997
donor,Denmark,0.8683310956549763,110637370.0,1994,1993-1997
donor,Finland,0.23566698051834284,30027227.0,1994,1993-1997
donor,France,1.9040146441109846,242597753.0,1994,1993-1997
donor,Germany,2.983974728722308,380199578.0,1994,1993-1997
donor,Italy,0.20254115904295245,25806540.0,1994,1993-1997
donor,Japan,20.932434420397446,2667081144.0,1994,1993-1997
donor,Liechtenstein,0.0006767869395351672,86232.0,1994,1993-1997
donor,Netherlands,2.1168679744834376,269718206.0,1994,1993-1997
donor,Norway,0.9953784343530859,126824955.0,1994,1993-1997
