category,country,pct,sum,year,group,value
donor,Monaco,,0.0,2009,2008-2012,
donor,Latvia,,0.0,2009,2008-2012,
donor,Cyprus,,0.0,2009,2008-2012,
donor,United Arab Emirates,,0.0,2009,2008-2012,
donor,India,,0.0,2009,2008-2012,
donor,Australia,0.4278840804150726,32806019.0,2010,2008-2012,
donor,Austria,0.10727125679564152,8224524.0,2010,2008-2012,
donor,Belgium,0.5405838769351287,41446751.0,2010,2008-2012,
donor,Brazil,0.01193004974355892,914681.0,2010,2008-2012,
donor,Canada,0.8679182043737553,66543586.0,2010,2008-2012,
donor,Chile,0.0011687570065089044,89609.0,2010,2008-2012,
donor,Colombia,0.0013894681634701882,106531.0,2010,2008-2012,
donor,Denmark,0.279621171604963,21438651.0,2010,2008-2012,
donor,Finland,0.2639737783532174,20238960.0,2010,2008-2012,
donor,France,6.251064796501846,479271279.0,2010,2008-2012,
donor,Germany,11.302522261289948,866568253.0,2010,2008-2012,
donor,Greece,0.028064202265946026,2151692.0,2010,2008-2012,
donor,Ireland,0.20831499478324164,15971582.0,2010,2008-2012,
donor,Italy,0.527207218289496,40421158.0,2010,2008-2012,
donor,Japan,44.71345851302106,3428196179.0,2010,2008-2012,
donor,Korea,0.12973008433740463,9946450.0,2010,2008-2012,
donor,Luxembourg,0.12798012476232512,9812280.0,2010,2008-2012,
donor,Netherlands,0.7235108020127194,55471821.0,2010,2008-2012,
donor,New Zealand,0.045897095080030835,3518946.0,2010,2008-2012,
donor,Norway,4.221526113018013,323665853.0,2010,2008-2012,
donor,Portugal,0.11897197405646492,9121622.0,2010,2008-2012,
donor,Slovak Republic,0.00018432159733937259,14132.0,2010,2008-2012,
donor,Slovenia,0.0017701759970916817,135720.0,2010,2008-2012,
donor,Spain,1.6699682929328288,128037041.0,2010,2008-2012,
donor,Sweden,1.236335157725905,94790240.0,2010,2008-2012,
donor,Switzerland,0.7000982288946866,53676771.0,2010,2008-2012,
donor,Thailand,0.0002737955683093765,20992.0,2010,2008-2012,
donor,United Arab Emirates,0.014468475862818993,1109303.0,2010,2008-2012,
donor,United Kingdom,5.686459193046326,435982774.0,2010,2008-2012,
donor,United States,19.7866997111971,1517053044.0,2010,2008-2012,
donor,South Africa,,0.0,2010,2008-2012,
donor,Saudi Arabia,,0.0,2010,2008-2012,
donor,Hungary,,0.0,2010,2008-2012,
donor,Liechtenstein,,0.0,2010,2008-2012,
donor,Iceland,,0.0,2010,2008-2012,
donor,Lithuania,,0.0,2010,2008-2012,
donor,Poland,,0.0,2010,2008-2012,
donor,Czech Republic,,0.0,2010,2008-2012,
donor,Romania,,0.0,2010,2008-2012,
donor,Kuwait,,0.0,2010,2008-2012,
donor,Qatar,,0.0,2010,2008-2012,
donor,Estonia,,0.0,2010,2008-2012,
donor,Monaco,,0.0,2010,2008-2012,
donor,Latvia,,0.0,2010,2008-2012,
donor,Cyprus,,0.0,2010,2008-2012,
donor,India,,0.0,2010,2008-2012,
donor,Australia,0.6276574718091629,41545539.0,2011,2008-2012,
donor,Austria,0.08981546320659378,5945013.0,2011,2008-2012,
donor,Belgium,0.722585863590334,47828984.0,2011,2008-2012,
donor,Canada,0.7523357317117224,49798170.0,2011,2008-2012,
donor,Czech Republic,0.002479158194732094,164099.0,2011,2008-2012,
donor,Denmark,0.5084347528648037,33654018.0,2011,2008-2012,
donor,Finland,0.5236451231523952,34660814.0,2011,2008-2012,
donor,France,5.8252293135178475,385580197.0,2011,2008-2012,
donor,Germany,21.1564975674029,1400378605.0,2011,2008-2012,
donor,Greece,0.026296716612776397,1740617.0,2011,2008-2012,
donor,Ireland,0.24421257512578917,16164777.0,2011,2008-2012,
donor,Italy,0.7455510909894678,49349085.0,2011,2008-2012,
donor,Japan,39.81764740963939,2635586602.0,2011,2008-2012,
donor,Korea,0.16743118804126772,11082508.0,2011,2008-2012,
donor,Luxembourg,0.14988152663044862,9920871.0,2011,2008-2012,
donor,Netherlands,0.2950633504521217,19530662.0,2011,2008-2012,
donor,New Zealand,0.05474724713589829,3623798.0,2011,2008-2012,
donor,Norway,4.057696045055067,268584661.0,2011,2008-2012,
donor,Portugal,0.13651964366915548,9036429.0,2011,2008-2012,
donor,Spain,1.5128872110891445,100140152.0,2011,2008-2012,
donor,Sweden,0.8669737929703897,57386226.0,2011,2008-2012,
donor,Switzerland,0.5944093405918313,39344798.0,2011,2008-2012,
donor,United Arab Emirates,0.008924208073037718,590706.0,2011,2008-2012,
donor,United Kingdom,3.599120141364752,238230871.0,2011,2008-2012,
donor,United States,17.50969580770648,1158991620.0,2011,2008-2012,
donor,South Africa,,0.0,2011,2008-2012,
donor,Saudi Arabia,,0.0,2011,2008-2012,
donor,Hungary,,0.0,2011,2008-2012,
donor,Liechtenstein,,0.0,2011,2008-2012,
donor,Iceland,,0.0,2011,2008-2012,
donor,Lithuania,,0.0,2011,2008-2012,
donor,Colombia,,0.0,2011,2008-2012,
donor,Poland,,0.0,2011,2008-2012,
donor,Thailand,,0.0,2011,2008-2012,
donor,Romania,,0.0,2011,2008-2012,
donor,Slovenia,,0.0,2011,2008-2012,
donor,Brazil,,0.0,2011,2008-2012,
donor,Slovak Republic,,0.0,2011,2008-2012,
donor,Kuwait,,0.0,2011,2008-2012,
donor,Qatar,,0.0,2011,2008-2012,
donor,Estonia,,0.0,2011,2008-2012,
donor,Monaco,,0.0,2011,2008-2012,
donor,Chile,,0.0,2011,2008-2012,
donor,Latvia,,0.0,2011,2008-2012,
donor,Cyprus,,0.0,2011,2008-2012,
donor,India,,0.0,2011,2008-2012,
donor,Australia,0.5686884860567061,55649016.0,2012,2008-2012,
donor,Austria,0.09574656679158282,9369281.0,2012,2008-2012,
donor,Belgium,0.365519772136979,35767940.0,2012,2008-2012,
donor,Canada,0.6062262380670417,59322273.0,2012,2008-2012,
donor,Czech Republic,0.001688600352952117,165238.0,2012,2008-2012,
donor,Denmark,0.1531676855513002,14988225.0,2012,2008-2012,
donor,Finland,0.08085135561102648,7911710.0,2012,2008-2012,
donor,France,18.9858699288159,1857862442.0,2012,2008-2012,
donor,Germany,15.526828679290832,1519377935.0,2012,2008-2012,
donor,Greece,0.012473802135234175,1220624.0,2012,2008-2012,
donor,Iceland,0.0003993970369674505,39083.0,2012,2008-2012,
donor,Ireland,0.14328788454892863,14021437.0,2012,2008-2012,
donor,Italy,0.24485426593404033,23960216.0,2012,2008-2012,
donor,Japan,43.49747381317913,4256445621.0,2012,2008-2012,
donor,Korea,0.17148199616231025,16780372.0,2012,2008-2012,
donor,Luxembourg,0.0868907910556023,8502699.0,2012,2008-2012,
donor,Netherlands,0.11559385976104762,11311438.0,2012,2008-2012,
donor,New Zealand,0.01760424986031001,1722664.0,2012,2008-2012,
donor,Norway,2.6775900080668924,262015590.0,2012,2008-2012,
donor,Portugal,0.0790581004195107,7736231.0,2012,2008-2012,
donor,Spain,0.5677839130320854,55560499.0,2012,2008-2012,
donor,Sweden,0.439086206729792,42966784.0,2012,2008-2012,
donor,Switzerland,0.4269930800550924,41783411.0,2012,2008-2012,
donor,United Arab Emirates,0.01047908561304326,1025431.0,2012,2008-2012,
donor,United Kingdom,3.949697510104056,386497679.0,2012,2008-2012,
donor,United States,11.174664723631642,1093496899.0,2012,2008-2012,
donor,South Africa,,0.0,2012,2008-2012,
donor,Saudi Arabia,,0.0,2012,2008-2012,
donor,Hungary,,0.0,2012,2008-2012,
donor,Liechtenstein,,0.0,2012,2008-2012,
donor,Lithuania,,0.0,2012,2008-2012,
donor,Colombia,,0.0,2012,2008-2012,
donor,Poland,,0.0,2012,2008-2012,
donor,Thailand,,0.0,2012,2008-2012,
donor,Romania,,0.0,2012,2008-2012,
donor,Slovenia,,0.0,2012,2008-2012,
donor,Brazil,,0.0,2012,2008-2012,
donor,Slovak Republic,,0.0,2012,2008-2012,
donor,Kuwait,,0.0,2012,2008-2012,
donor,Qatar,,0.0,2012,2008-2012,
donor,Estonia,,0.0,2012,2008-2012,
donor,Monaco,,0.0,2012,2008-2012,
donor,Chile,,0.0,2012,2008-2012,
donor,Latvia,,0.0,2012,2008-2012,
donor,Cyprus,,0.0,2012,2008-2012,
donor,India,,0.0,2012,2008-2012,
donor,Australia,0.8197613156398447,67265056.0,2013,All,
donor,Austria,0.08736929978194558,7169039.0,2013,All,
donor,Belgium,0.8325856307546241,68317348.0,2013,All,
donor,Canada,0.667656750156243,54784201.0,2013,All,
donor,Czech Republic,0.0015008572288065613,123152.0,2013,All,
donor,Denmark,0.060225503667008254,4941770.0,2013,All,
donor,Finland,0.16981057862891977,13933712.0,2013,All,
donor,France,15.198352864569253,1247092339.0,2013,All,
donor,Germany,19.287154536316148,1582596672.0,2013,All,
donor,Greece,0.002707117359783278,222131.0,2013,All,
donor,Iceland,0.0016259692879767587,133418.0,2013,All,
donor,Ireland,0.13753288606609834,11285184.0,2013,All,
donor,Italy,0.2885858082796908,23679747.0,2013,All,
donor,Japan,32.188387182563346,2641200097.0,2013,All,
donor,Korea,4.842191722470681,397323332.0,2013,All,
donor,Luxembourg,0.09317358042531323,7645306.0,2013,All,
donor,Netherlands,0.13472841870352417,11055065.0,2013,All,
donor,New Zealand,0.023622487595107038,1938330.0,2013,All,
donor,Norway,3.5953846572318797,295017276.0,2013,All,
donor,Poland,0.0049136158644532335,403184.0,2013,All,
donor,Portugal,0.08079287323511937,6629414.0,2013,All,
donor,Slovak Republic,0.000501459760245092,41147.0,2013,All,
donor,Slovenia,0.0001743720380486251,14308.0,2013,All,
donor,Spain,0.6804743867780919,55835945.0,2013,All,
donor,Sweden,1.002632162488706,82270421.0,2013,All,
donor,Switzerland,0.9109183689980825,74744897.0,2013,All,
donor,United Kingdom,5.977105903455069,490448080.0,2013,All,
donor,United States,12.910129690655992,1059333467.0,2013,All,
donor,South Africa,,0.0,2013,All,
donor,Saudi Arabia,,0.0,2013,All,
donor,Hungary,,0.0,2013,All,
donor,Liechtenstein,,0.0,2013,All,
donor,Lithuania,,0.0,2013,All,
donor,Colombia,,0.0,2013,All,
donor,Thailand,,0.0,2013,All,
donor,Romania,,0.0,2013,All,
donor,Brazil,,0.0,2013,All,
donor,Kuwait,,0.0,2013,All,
donor,Qatar,,0.0,2013,All,
donor,Estonia,,0.0,2013,All,
donor,Monaco,,0.0,2013,All,
donor,Chile,,0.0,2013,All,
donor,Latvia,,0.0,2013,All,
donor,Cyprus,,0.0,2013,All,
donor,United Arab Emirates,,0.0,2013,All,
donor,India,,0.0,2013,All,
